,E8-1,I8-2,S6-3,S5-4,E2-5,E5-6,E6-7,E7-8,C5-9,I11-10,G1-11,M7-12,M10-13,M11-14,M3-15,M4-16,M1-17,M2-18,M5-19,M6-20,M8-21,M9-22,I10-23,A5-24,S15-25,S1-26,C2-27,C1-28,G2-29,E9-30,E10-31,E8-32,I8-33,S6-34,S5-35,E2-36,E5-37,E6-38,E7-39,C5-40,I11-41,G1-42,M7-43,M10-44,M11-45,M3-46,M4-47,M1-48,M2-49,M5-50,M6-51,M8-52,M9-53,I1054,A5-55,S15-56,S1-57,C2-58,C1-59,G2-60,E9-61,E10-62,E8-63,I8-64,S6-65,S5-66,E5-68,E6-69,E7-70,C5-71,I11-72,M7-73,M10-74,M11-75,M3-76,M4-77,M1-78,M2-79,M5-80,M6-81,M8-82,M9-83,I10-84,A5-85,S15-86,S1-87,C2-88,C1-89,E10-90,E61-E71,E73/E51,A51/M23,Tm-91,S-92,H-93,C-94,G-95,Tm-96,S-97,H-98,C-99,G-100,Tm-101,S-102,H-103,C-104,G-105,target
10,3.3980760469881153,-0.7370320018114339,-2.7885610872838886,-2.2900719857041114,0.7453559924999297,0.2908882026975476,0.7009545262330901,-2.4490199059067757,0.35299635232442017,2.3270543186437957,3.6055512754639887,3.5878838386296197,3.572887190468934,-3.562776455010343,3.572887190468934,-3.562776455010343,3.562776455010343,-3.572887190468935,2.806243040080456,3.5263745213923934,3.562776455010343,-3.572887190468935,0.6177358283335905,1.0206207261596578,-0.3772361631130484,2.879171236566745,-0.4529918405667426,1.3170351163873182,3.6055512754639887,0.0,3.4192137318809745,0.14597830402374812,-1.1895896796420666,-0.8243456736749046,-0.9230556395057183,-0.4730499167912654,-0.9646221878515892,-0.7783659487150508,-0.511567041730727,0.14110770808479609,-0.23894184522135428,-0.2604692674027799,0.9489182269445239,0.16817650081178415,-0.16606751730357272,0.16817650081178415,-0.16606751730357272,0.16606751730357272,-0.16817650081178415,-1.308799114752645,0.14702336930948565,0.16606751730357272,-0.16817650081178415,0.7448534138038323,0.22360679774997885,0.6573036770260171,0.8562121834462654,0.23229801747675466,0.565097681837309,-0.2604692674027799,-0.4119683985516927,0.5429281427283262,0.8660254037844337,0.8660254037844385,-0.8660254037844372,-0.8660254037844372,0.866025403784444,0.866025403784437,-0.8660254037844386,0.8660254037844366,-0.8660254037844385,0.8660254037844399,0.8660254037844427,0.8660254037844354,0.8660254037844427,0.8660254037844354,-0.8660254037844427,-0.8660254037844354,0.8660254037844427,0.8660254037844427,-0.8660254037844427,-0.8660254037844354,-0.8660254037844376,-0.8660254037844383,-0.8660254037844379,-0.8660254037844451,-0.8660254037844392,0.8660254037844384,0.866025403784441,0.7501031434547544,0.4117480636119057,1.2254833459079055,-1.2509226602390322,1.643742948243341,0.28295195101673243,1.773222921443544,0.3062364819730573,-0.014669009882481616,1.0426936090217078,0.19641964455074915,0.0017096168456658752,0.22672808893848534,0.8660254037844388,0.8660254037844296,0.8660254037844379,-0.866025403784442,0.8660254037844396,8.139
11,-0.5889998481446058,-0.6577000077671483,0.7605166601683321,1.1427227888260914,-1.341640786499874,-1.1942736770816844,-1.2173281352190146,-0.6421035219426487,0.99640798620105,0.5813116282664866,-0.2773500981126153,-0.38930117897154226,-0.428746462856272,0.09805806756909248,-0.428746462856272,0.09805806756909248,-0.09805806756909208,0.42874646285627127,-0.9354143466934853,-0.5101044905158806,-0.09805806756909208,0.42874646285627127,1.152386560335219,1.0206207261596578,1.1560463063141828,0.4561636663074486,1.2750424286251942,-1.1414304342023425,-0.2773500981126153,0.0,-0.5533167449931856,0.14597830402374812,-1.1895896796420666,-0.8243456736749046,-0.9230556395057183,-0.4730499167912654,-0.9646221878515892,-0.7783659487150508,-0.511567041730727,0.14110770808479609,-0.23894184522135428,-0.2604692674027799,0.9489182269445239,0.16817650081178415,-0.16606751730357272,0.16817650081178415,-0.16606751730357272,0.16606751730357272,-0.16817650081178415,-1.308799114752645,0.14702336930948565,0.16606751730357272,-0.16817650081178415,0.7448534138038323,0.22360679774997885,0.6573036770260171,0.8562121834462654,0.23229801747675466,0.565097681837309,-0.2604692674027799,-0.4119683985516927,0.5429281427283262,-1.1547005383792568,-1.1547005383792517,1.1547005383792532,1.1547005383792532,-1.1547005383792461,-1.1547005383792532,1.1547005383792515,-1.1547005383792537,1.1547005383792515,-1.1547005383792504,-1.1547005383792475,-1.1547005383792543,-1.1547005383792475,-1.1547005383792543,1.1547005383792475,1.1547005383792543,-1.1547005383792475,-1.1547005383792475,1.1547005383792475,1.1547005383792543,1.1547005383792524,1.154700538379252,1.1547005383792526,1.1547005383792452,1.154700538379251,-1.154700538379252,-1.154700538379249,-1.3463535971542306,-1.2738162021350454,0.8623790905291359,-1.1310377503400832,0.8886998250844882,-1.1533523688651588,0.7711079493249894,-1.1426038749603724,-0.014669009882481616,1.0426936090217078,0.19641964455074915,0.0017096168456658752,0.22672808893848534,-1.1547005383792512,-1.1547005383792606,-1.154700538379252,1.1547005383792481,-1.1547005383792506,8.505
12,-0.5889998481446058,-0.6577000077671483,0.7605166601683321,1.1427227888260914,-1.341640786499874,-1.1942736770816844,-1.2173281352190146,-0.6421035219426487,0.99640798620105,0.5813116282664866,-0.2773500981126153,-0.38930117897154226,-0.428746462856272,0.09805806756909248,-0.428746462856272,0.09805806756909248,-0.09805806756909208,0.42874646285627127,-0.9354143466934853,-0.5101044905158806,-0.09805806756909208,0.42874646285627127,1.152386560335219,1.0206207261596578,1.1560463063141828,0.4561636663074486,1.2750424286251942,-1.1414304342023425,-0.2773500981126153,0.0,-0.5533167449931856,-1.623455684142886,0.40402738785314524,0.377825100434332,0.9129675997296991,-1.714805948368339,-0.6725273332488273,-1.2055596968438929,1.2187332464761438,-0.9412509014059977,-0.16023135532964128,-1.6629960918792868,-1.0458047726385593,-1.8693464897925232,1.8518094854039906,-1.8693464897925232,1.8518094854039906,-1.8518094854039906,1.8693464897925232,0.6928936489866944,-1.863435727294645,-1.8518094854039906,1.8693464897925232,-0.07983399581660575,-1.3416407864998738,-0.5300836105048535,-0.027405433611763143,-0.9108408151977767,-0.7421313332030312,-1.6629960918792868,-1.353610452384128,-1.3627341702098439,-1.1547005383792568,-1.1547005383792517,1.1547005383792532,1.1547005383792532,-1.1547005383792461,-1.1547005383792532,1.1547005383792515,-1.1547005383792537,1.1547005383792515,-1.1547005383792504,-1.1547005383792475,-1.1547005383792543,-1.1547005383792475,-1.1547005383792543,1.1547005383792475,1.1547005383792543,-1.1547005383792475,-1.1547005383792475,1.1547005383792475,1.1547005383792543,1.1547005383792524,1.154700538379252,1.1547005383792526,1.1547005383792452,1.154700538379251,-1.154700538379252,-1.154700538379249,-1.3463535971542306,-1.2738162021350454,0.8623790905291359,-1.1310377503400832,0.8886998250844882,-1.1533523688651588,0.7711079493249894,-1.1426038749603724,1.6180343971204054,-1.4999340657186357,1.7064870170784454,-0.9855941115261342,1.6914450473180251,-1.1547005383792512,-1.1547005383792606,-1.154700538379252,1.1547005383792481,-1.1547005383792506,8.4
13,-0.5889998481446058,-0.6577000077671483,0.7605166601683321,1.1427227888260914,-1.341640786499874,-1.1942736770816844,-1.2173281352190146,-0.6421035219426487,0.99640798620105,0.5813116282664866,-0.2773500981126153,-0.38930117897154226,-0.428746462856272,0.09805806756909248,-0.428746462856272,0.09805806756909248,-0.09805806756909208,0.42874646285627127,-0.9354143466934853,-0.5101044905158806,-0.09805806756909208,0.42874646285627127,1.152386560335219,1.0206207261596578,1.1560463063141828,0.4561636663074486,1.2750424286251942,-1.1414304342023425,-0.2773500981126153,0.0,-0.5533167449931856,-0.5617952912429062,-0.23264510773139077,1.5799958745435676,1.089508295810028,0.35478743759345016,1.1980308489363407,0.12021400424561698,-0.36959368474965043,-1.2317787386903685,2.0830111442143386,1.142057557073727,-0.8064380126885894,0.8020725423331242,-0.8679377791148991,0.8020725423331242,-0.8679377791148991,0.8679377791148991,-0.8020725423331242,1.0008463818696698,0.8171764015108626,0.8679377791148991,-0.8020725423331242,0.5743460238064981,1.7888543819998315,1.9526352634233306,0.8329590882605262,-1.303433949651656,-1.4615459589299298,1.142057557073727,-0.4119683985516927,-1.0595606204242256,-1.1547005383792568,-1.1547005383792517,1.1547005383792532,1.1547005383792532,-1.1547005383792461,-1.1547005383792532,1.1547005383792515,-1.1547005383792537,1.1547005383792515,-1.1547005383792504,-1.1547005383792475,-1.1547005383792543,-1.1547005383792475,-1.1547005383792543,1.1547005383792475,1.1547005383792543,-1.1547005383792475,-1.1547005383792475,1.1547005383792475,1.1547005383792543,1.1547005383792524,1.154700538379252,1.1547005383792526,1.1547005383792452,1.154700538379251,-1.154700538379252,-1.154700538379249,-1.3463535971542306,-1.2738162021350454,0.8623790905291359,-1.1310377503400832,0.8886998250844882,-1.1533523688651588,0.7711079493249894,-1.1426038749603724,-1.7462208486245832,0.5483796017817869,-0.7003298660040553,-0.06411063171245385,-0.7263289347541629,-1.1547005383792512,-1.1547005383792606,-1.154700538379252,1.1547005383792481,-1.1547005383792506,8.635
14,-0.2265384031325401,-0.11824244826600663,0.238593462013593,-0.2498260348040857,0.7453559924999297,0.37153047671270867,0.3521758605145256,0.4233485117775009,-1.1391710539001088,-0.27388564004375626,-0.2773500981126153,-0.2419980301714992,-0.22866478019001168,0.3268602252303072,-0.22866478019001168,0.3268602252303072,-0.3268602252303068,0.22866478019001096,0.0,-0.19960610498447492,-0.3268602252303068,0.22866478019001096,-0.5167669444503539,-0.4082482904638629,-0.29205380370042444,-0.40855278999326783,-0.9714021213243236,0.17560468218497574,-0.2773500981126153,-0.7637626158259742,-0.25537695922762443,1.2961103963320593,-0.19823037824033474,-1.1449245467707012,-1.1349044748021129,1.1826247919781658,-0.37467691500857464,0.23069514600307614,-0.5177397963820781,1.3129846988116705,-0.4701536889702001,0.3005414623878228,1.1882849868944938,0.43984623289235847,-0.4292688654828201,0.43984623289235847,-0.4292688654828201,0.4292688654828201,-0.43984623289235847,-0.6928936489866944,0.4342318116815043,0.4292688654828201,-0.43984623289235847,-0.11336711584941532,0.22360679774997885,-0.2602228633387463,-0.07391162398323724,1.1560465691329416,1.1134320002267135,0.3005414623878228,1.7067262225712905,1.1492752422995616,0.8660254037844337,0.8660254037844385,-0.8660254037844372,-0.8660254037844372,0.866025403784444,0.866025403784437,-0.8660254037844386,0.8660254037844366,-0.8660254037844385,0.8660254037844399,0.8660254037844427,0.8660254037844354,0.8660254037844427,0.8660254037844354,-0.8660254037844427,-0.8660254037844354,0.8660254037844427,0.8660254037844427,-0.8660254037844427,-0.8660254037844354,-0.8660254037844376,-0.8660254037844383,-0.8660254037844379,-0.8660254037844451,-0.8660254037844392,0.8660254037844384,0.866025403784441,0.7450849682514687,0.4855299800399705,-0.287463154978813,0.9199662487419346,-0.4244186499743861,0.30306021149507695,-0.29933304361983293,0.2819179563823271,-0.05727609252869474,0.3939064745193116,-0.8414576578290737,1.5933629001602057,-0.8275419538823032,0.8660254037844388,0.8660254037844296,0.8660254037844379,-0.866025403784442,0.8660254037844396,8.0294
15,-0.2265384031325401,-0.11824244826600663,0.238593462013593,-0.2498260348040857,0.7453559924999297,0.37153047671270867,0.3521758605145256,0.4233485117775009,-1.1391710539001088,-0.27388564004375626,-0.2773500981126153,-0.2419980301714992,-0.22866478019001168,0.3268602252303072,-0.22866478019001168,0.3268602252303072,-0.3268602252303068,0.22866478019001096,0.0,-0.19960610498447492,-0.3268602252303068,0.22866478019001096,-0.5167669444503539,-0.4082482904638629,-0.29205380370042444,-0.40855278999326783,-0.9714021213243236,0.17560468218497574,-0.2773500981126153,-0.7637626158259742,-0.25537695922762443,0.14597830402374812,-1.1895896796420666,-0.8243456736749046,-0.9230556395057183,-0.4730499167912654,-0.9646221878515892,-0.7783659487150508,-0.511567041730727,0.14110770808479609,-0.23894184522135428,-0.2604692674027799,0.9489182269445239,0.16817650081178415,-0.16606751730357272,0.16817650081178415,-0.16606751730357272,0.16606751730357272,-0.16817650081178415,-1.308799114752645,0.14702336930948565,0.16606751730357272,-0.16817650081178415,0.7448534138038323,0.22360679774997885,0.6573036770260171,0.8562121834462654,0.23229801747675466,0.565097681837309,-0.2604692674027799,-0.4119683985516927,0.5429281427283262,-1.1547005383792568,-1.1547005383792517,1.1547005383792532,1.1547005383792532,-1.1547005383792461,-1.1547005383792532,1.1547005383792515,-1.1547005383792537,1.1547005383792515,-1.1547005383792504,-1.1547005383792475,-1.1547005383792543,-1.1547005383792475,-1.1547005383792543,1.1547005383792475,1.1547005383792543,-1.1547005383792475,-1.1547005383792475,1.1547005383792475,1.1547005383792543,1.1547005383792524,1.154700538379252,1.1547005383792526,1.1547005383792452,1.154700538379251,-1.154700538379252,-1.154700538379249,0.7291180471501056,0.1276429991425981,-0.5900379309859407,0.9199662487419346,-0.4244186499743861,0.30306021149507695,-0.29933304361983293,0.2819179563823271,-0.014669009882481616,1.0426936090217078,0.19641964455074915,0.0017096168456658752,0.22672808893848534,-1.1547005383792512,-1.1547005383792606,-1.154700538379252,1.1547005383792481,-1.1547005383792506,8.2833
16,-0.5889998481446058,-0.6577000077671483,0.7605166601683321,1.1427227888260914,-1.341640786499874,-1.1942736770816844,-1.2173281352190146,-0.6421035219426487,0.99640798620105,0.5813116282664866,-0.2773500981126153,-0.38930117897154226,-0.428746462856272,0.09805806756909248,-0.428746462856272,0.09805806756909248,-0.09805806756909208,0.42874646285627127,-0.9354143466934853,-0.5101044905158806,-0.09805806756909208,0.42874646285627127,1.152386560335219,1.0206207261596578,1.1560463063141828,0.4561636663074486,1.2750424286251942,-1.1414304342023425,-0.2773500981126153,0.0,-0.5533167449931856,0.9953066183437317,-0.4111715169662437,-1.064779828496752,-1.0995963355860472,0.7687061147858084,-0.3617268968242161,-0.3953646572891924,-0.6238340169521761,1.2446252076859363,-0.8095914282158561,0.020036097492521453,1.0686016069195088,0.3040113668520713,-0.2976681913931964,0.3040113668520713,-0.2976681913931964,0.2976681913931964,-0.3040113668520713,-1.1548227483111573,0.29062759049549497,0.2976681913931964,-0.3040113668520713,0.0514566944813422,0.22360679774997885,0.11758218269380381,0.3446440893600379,1.271515138089965,1.2011654911690182,0.020036097492521453,0.5296736552807447,1.2358962565240237,-1.1547005383792568,-1.1547005383792517,1.1547005383792532,1.1547005383792532,-1.1547005383792461,-1.1547005383792532,1.1547005383792515,-1.1547005383792537,1.1547005383792515,-1.1547005383792504,-1.1547005383792475,-1.1547005383792543,-1.1547005383792475,-1.1547005383792543,1.1547005383792475,1.1547005383792543,-1.1547005383792475,-1.1547005383792475,1.1547005383792475,1.1547005383792543,1.1547005383792524,1.154700538379252,1.1547005383792526,1.1547005383792452,1.154700538379251,-1.154700538379252,-1.154700538379249,-1.3463535971542306,-1.2738162021350454,0.8623790905291359,-1.1310377503400832,0.8886998250844882,-1.1533523688651588,0.7711079493249894,-1.1426038749603724,-0.8173864469371369,0.9870832832072167,-0.659167593388425,0.8334382122619106,-0.6198781939657599,-1.1547005383792512,-1.1547005383792606,-1.154700538379252,1.1547005383792481,-1.1547005383792506,8.475
17,-0.2265384031325401,-0.11824244826600663,0.238593462013593,-0.2498260348040857,0.7453559924999297,0.37153047671270867,0.3521758605145256,0.4233485117775009,-1.1391710539001088,-0.27388564004375626,-0.2773500981126153,-0.2419980301714992,-0.22866478019001168,0.3268602252303072,-0.22866478019001168,0.3268602252303072,-0.3268602252303068,0.22866478019001096,0.0,-0.19960610498447492,-0.3268602252303068,0.22866478019001096,-0.5167669444503539,-0.4082482904638629,-0.29205380370042444,-0.40855278999326783,-0.9714021213243236,0.17560468218497574,-0.2773500981126153,-0.7637626158259742,-0.25537695922762443,-1.623455684142886,0.40402738785314524,0.377825100434332,0.9129675997296991,-1.714805948368339,-0.6725273332488273,-1.2055596968438929,1.2187332464761438,-0.9412509014059977,-0.16023135532964128,-1.6629960918792868,-1.0458047726385593,-1.8693464897925232,1.8518094854039906,-1.8693464897925232,1.8518094854039906,-1.8518094854039906,1.8693464897925232,0.6928936489866944,-1.863435727294645,-1.8518094854039906,1.8693464897925232,-0.07983399581660575,-1.3416407864998738,-0.5300836105048535,-0.027405433611763143,-0.9108408151977767,-0.7421313332030312,-1.6629960918792868,-1.353610452384128,-1.3627341702098439,0.8660254037844337,0.8660254037844385,-0.8660254037844372,-0.8660254037844372,0.866025403784444,0.866025403784437,-0.8660254037844386,0.8660254037844366,-0.8660254037844385,0.8660254037844399,0.8660254037844427,0.8660254037844354,0.8660254037844427,0.8660254037844354,-0.8660254037844427,-0.8660254037844354,0.8660254037844427,0.8660254037844427,-0.8660254037844427,-0.8660254037844354,-0.8660254037844376,-0.8660254037844383,-0.8660254037844379,-0.8660254037844451,-0.8660254037844392,0.8660254037844384,0.866025403784441,0.7450849682514687,0.4855299800399705,-0.287463154978813,0.9199662487419346,-0.4244186499743861,0.30306021149507695,-0.29933304361983293,0.2819179563823271,1.6180343971204054,-1.4999340657186357,1.7064870170784454,-0.9855941115261342,1.6914450473180251,0.8660254037844388,0.8660254037844296,0.8660254037844379,-0.866025403784442,0.8660254037844396,8.04
18,-0.5889998481446058,-0.6577000077671483,0.7605166601683321,1.1427227888260914,-1.341640786499874,-1.1942736770816844,-1.2173281352190146,-0.6421035219426487,0.99640798620105,0.5813116282664866,-0.2773500981126153,-0.38930117897154226,-0.428746462856272,0.09805806756909248,-0.428746462856272,0.09805806756909248,-0.09805806756909208,0.42874646285627127,-0.9354143466934853,-0.5101044905158806,-0.09805806756909208,0.42874646285627127,1.152386560335219,1.0206207261596578,1.1560463063141828,0.4561636663074486,1.2750424286251942,-1.1414304342023425,-0.2773500981126153,0.0,-0.5533167449931856,1.2961103963320593,-0.19823037824033474,-1.1449245467707012,-1.1349044748021129,1.1826247919781658,-0.37467691500857464,0.23069514600307614,-0.5177397963820781,1.3129846988116705,-0.4701536889702001,0.3005414623878228,1.1882849868944938,0.43984623289235847,-0.4292688654828201,0.43984623289235847,-0.4292688654828201,0.4292688654828201,-0.43984623289235847,-0.6928936489866944,0.4342318116815043,0.4292688654828201,-0.43984623289235847,-0.11336711584941532,0.22360679774997885,-0.2602228633387463,-0.07391162398323724,1.1560465691329416,1.1134320002267135,0.3005414623878228,1.7067262225712905,1.1492752422995616,-1.1547005383792568,-1.1547005383792517,1.1547005383792532,1.1547005383792532,-1.1547005383792461,-1.1547005383792532,1.1547005383792515,-1.1547005383792537,1.1547005383792515,-1.1547005383792504,-1.1547005383792475,-1.1547005383792543,-1.1547005383792475,-1.1547005383792543,1.1547005383792475,1.1547005383792543,-1.1547005383792475,-1.1547005383792475,1.1547005383792475,1.1547005383792543,1.1547005383792524,1.154700538379252,1.1547005383792526,1.1547005383792452,1.154700538379251,-1.154700538379252,-1.154700538379249,-1.3463535971542306,-1.2738162021350454,0.8623790905291359,-1.1310377503400832,0.8886998250844882,-1.1533523688651588,0.7711079493249894,-1.1426038749603724,-0.05727609252869474,0.3939064745193116,-0.8414576578290737,1.5933629001602057,-0.8275419538823032,-1.1547005383792512,-1.1547005383792606,-1.154700538379252,1.1547005383792481,-1.1547005383792506,8.381
19,3.3980760469881153,-0.7370320018114339,-2.7885610872838886,-2.2900719857041114,0.7453559924999297,0.2908882026975476,0.7009545262330901,-2.4490199059067757,0.35299635232442017,2.3270543186437957,3.6055512754639887,3.5878838386296197,3.572887190468934,-3.562776455010343,3.572887190468934,-3.562776455010343,3.562776455010343,-3.572887190468935,2.806243040080456,3.5263745213923934,3.562776455010343,-3.572887190468935,0.6177358283335905,1.0206207261596578,-0.3772361631130484,2.879171236566745,-0.4529918405667426,1.3170351163873182,3.6055512754639887,0.0,3.4192137318809745,-1.623455684142886,0.40402738785314524,0.377825100434332,0.9129675997296991,-1.714805948368339,-0.6725273332488273,-1.2055596968438929,1.2187332464761438,-0.9412509014059977,-0.16023135532964128,-1.6629960918792868,-1.0458047726385593,-1.8693464897925232,1.8518094854039906,-1.8693464897925232,1.8518094854039906,-1.8518094854039906,1.8693464897925232,0.6928936489866944,-1.863435727294645,-1.8518094854039906,1.8693464897925232,-0.07983399581660575,-1.3416407864998738,-0.5300836105048535,-0.027405433611763143,-0.9108408151977767,-0.7421313332030312,-1.6629960918792868,-1.353610452384128,-1.3627341702098439,0.8660254037844337,0.8660254037844385,-0.8660254037844372,-0.8660254037844372,0.866025403784444,0.866025403784437,-0.8660254037844386,0.8660254037844366,-0.8660254037844385,0.8660254037844399,0.8660254037844427,0.8660254037844354,0.8660254037844427,0.8660254037844354,-0.8660254037844427,-0.8660254037844354,0.8660254037844427,0.8660254037844427,-0.8660254037844427,-0.8660254037844354,-0.8660254037844376,-0.8660254037844383,-0.8660254037844379,-0.8660254037844451,-0.8660254037844392,0.8660254037844384,0.866025403784441,0.7501031434547544,0.4117480636119057,1.2254833459079055,-1.2509226602390322,1.643742948243341,0.28295195101673243,1.773222921443544,0.3062364819730573,1.6180343971204054,-1.4999340657186357,1.7064870170784454,-0.9855941115261342,1.6914450473180251,0.8660254037844388,0.8660254037844296,0.8660254037844379,-0.866025403784442,0.8660254037844396,8.0138
20,-0.2265384031325401,-0.11824244826600663,0.238593462013593,-0.2498260348040857,0.7453559924999297,0.37153047671270867,0.3521758605145256,0.4233485117775009,-1.1391710539001088,-0.27388564004375626,-0.2773500981126153,-0.2419980301714992,-0.22866478019001168,0.3268602252303072,-0.22866478019001168,0.3268602252303072,-0.3268602252303068,0.22866478019001096,0.0,-0.19960610498447492,-0.3268602252303068,0.22866478019001096,-0.5167669444503539,-0.4082482904638629,-0.29205380370042444,-0.40855278999326783,-0.9714021213243236,0.17560468218497574,-0.2773500981126153,-0.7637626158259742,-0.25537695922762443,0.14597830402374812,-1.1895896796420666,-0.8243456736749046,-0.9230556395057183,-0.4730499167912654,-0.9646221878515892,-0.7783659487150508,-0.511567041730727,0.14110770808479609,-0.23894184522135428,-0.2604692674027799,0.9489182269445239,0.16817650081178415,-0.16606751730357272,0.16817650081178415,-0.16606751730357272,0.16606751730357272,-0.16817650081178415,-1.308799114752645,0.14702336930948565,0.16606751730357272,-0.16817650081178415,0.7448534138038323,0.22360679774997885,0.6573036770260171,0.8562121834462654,0.23229801747675466,0.565097681837309,-0.2604692674027799,-0.4119683985516927,0.5429281427283262,0.8660254037844337,0.8660254037844385,-0.8660254037844372,-0.8660254037844372,0.866025403784444,0.866025403784437,-0.8660254037844386,0.8660254037844366,-0.8660254037844385,0.8660254037844399,0.8660254037844427,0.8660254037844354,0.8660254037844427,0.8660254037844354,-0.8660254037844427,-0.8660254037844354,0.8660254037844427,0.8660254037844427,-0.8660254037844427,-0.8660254037844354,-0.8660254037844376,-0.8660254037844383,-0.8660254037844379,-0.8660254037844451,-0.8660254037844392,0.8660254037844384,0.866025403784441,0.7450849682514687,0.4855299800399705,-0.287463154978813,0.9199662487419346,-0.4244186499743861,0.30306021149507695,-0.29933304361983293,0.2819179563823271,-0.014669009882481616,1.0426936090217078,0.19641964455074915,0.0017096168456658752,0.22672808893848534,0.8660254037844388,0.8660254037844296,0.8660254037844379,-0.866025403784442,0.8660254037844396,8.1315
21,0.4530768062650822,2.3674933651216072,-1.222791492819674,-0.9622928748009194,0.7453559924999297,1.7256486612172997,1.6363154933874222,1.5597232224775093,0.74999502003553,-1.7951493098568465,-0.2773500981126153,-0.09469488137145617,-0.02858309752375137,0.5556623828915219,-0.02858309752375137,0.5556623828915219,-0.5556623828915215,0.02858309752375066,0.9354143466934853,0.11089228054693076,-0.5556623828915215,0.02858309752375066,-1.6395334816537743,-1.8371173070873836,-1.8253362731276537,-1.3543364140721754,-0.04690378730663744,1.6682444807572696,-0.2773500981126153,2.291287847477919,0.43981587422535445,-1.623455684142886,0.40402738785314524,0.377825100434332,0.9129675997296991,-1.714805948368339,-0.6725273332488273,-1.2055596968438929,1.2187332464761438,-0.9412509014059977,-0.16023135532964128,-1.6629960918792868,-1.0458047726385593,-1.8693464897925232,1.8518094854039906,-1.8693464897925232,1.8518094854039906,-1.8518094854039906,1.8693464897925232,0.6928936489866944,-1.863435727294645,-1.8518094854039906,1.8693464897925232,-0.07983399581660575,-1.3416407864998738,-0.5300836105048535,-0.027405433611763143,-0.9108408151977767,-0.7421313332030312,-1.6629960918792868,-1.353610452384128,-1.3627341702098439,0.8660254037844337,0.8660254037844385,-0.8660254037844372,-0.8660254037844372,0.866025403784444,0.866025403784437,-0.8660254037844386,0.8660254037844366,-0.8660254037844385,0.8660254037844399,0.8660254037844427,0.8660254037844354,0.8660254037844427,0.8660254037844354,-0.8660254037844427,-0.8660254037844354,0.8660254037844427,0.8660254037844427,-0.8660254037844427,-0.8660254037844354,-0.8660254037844376,-0.8660254037844383,-0.8660254037844379,-0.8660254037844451,-0.8660254037844392,0.8660254037844384,0.866025403784441,0.7635609769544748,1.7237355196652049,-1.8004096558655305,0.6931569597439231,-1.770365086909732,1.832724312169292,-1.9163822031747728,1.8576375772673943,1.6180343971204054,-1.4999340657186357,1.7064870170784454,-0.9855941115261342,1.6914450473180251,0.8660254037844388,0.8660254037844296,0.8660254037844379,-0.866025403784442,0.8660254037844396,7.8348
22,-0.2265384031325401,-0.11824244826600663,0.238593462013593,-0.2498260348040857,0.7453559924999297,0.37153047671270867,0.3521758605145256,0.4233485117775009,-1.1391710539001088,-0.27388564004375626,-0.2773500981126153,-0.2419980301714992,-0.22866478019001168,0.3268602252303072,-0.22866478019001168,0.3268602252303072,-0.3268602252303068,0.22866478019001096,0.0,-0.19960610498447492,-0.3268602252303068,0.22866478019001096,-0.5167669444503539,-0.4082482904638629,-0.29205380370042444,-0.40855278999326783,-0.9714021213243236,0.17560468218497574,-0.2773500981126153,-0.7637626158259742,-0.25537695922762443,-0.5617952912429062,-0.23264510773139077,1.5799958745435676,1.089508295810028,0.35478743759345016,1.1980308489363407,0.12021400424561698,-0.36959368474965043,-1.2317787386903685,2.0830111442143386,1.142057557073727,-0.8064380126885894,0.8020725423331242,-0.8679377791148991,0.8020725423331242,-0.8679377791148991,0.8679377791148991,-0.8020725423331242,1.0008463818696698,0.8171764015108626,0.8679377791148991,-0.8020725423331242,0.5743460238064981,1.7888543819998315,1.9526352634233306,0.8329590882605262,-1.303433949651656,-1.4615459589299298,1.142057557073727,-0.4119683985516927,-1.0595606204242256,0.8660254037844337,0.8660254037844385,-0.8660254037844372,-0.8660254037844372,0.866025403784444,0.866025403784437,-0.8660254037844386,0.8660254037844366,-0.8660254037844385,0.8660254037844399,0.8660254037844427,0.8660254037844354,0.8660254037844427,0.8660254037844354,-0.8660254037844427,-0.8660254037844354,0.8660254037844427,0.8660254037844427,-0.8660254037844427,-0.8660254037844354,-0.8660254037844376,-0.8660254037844383,-0.8660254037844379,-0.8660254037844451,-0.8660254037844392,0.8660254037844384,0.866025403784441,0.7450849682514687,0.4855299800399705,-0.287463154978813,0.9199662487419346,-0.4244186499743861,0.30306021149507695,-0.29933304361983293,0.2819179563823271,-1.7462208486245832,0.5483796017817869,-0.7003298660040553,-0.06411063171245385,-0.7263289347541629,0.8660254037844388,0.8660254037844296,0.8660254037844379,-0.866025403784442,0.8660254037844396,8.228
